,work,composer,date
478,Don Giovanni,Wolfgang Amadeus Mozart,1977-03-23
479,Pelléas et Mélisande,Claude Debussy,1977-03-18
480,Pelléas et Mélisande,Claude Debussy,1977-03-22
481,Pelléas et Mélisande,Claude Debussy,1977-03-26
482,Pelléas et Mélisande,Claude Debussy,1977-03-29
483,Pelléas et Mélisande,Claude Debussy,1977-04-01
484,Pelléas et Mélisande,Claude Debussy,1977-04-04
485,Pelléas et Mélisande,Claude Debussy,1977-04-08
486,Pelléas et Mélisande,Claude Debussy,1977-04-11
487,Otello,Giuseppe Verdi,1977-04-09
488,Otello,Giuseppe Verdi,1977-04-13
489,Otello,Giuseppe Verdi,1977-04-16
490,Otello,Giuseppe Verdi,1977-04-20
491,Otello,Giuseppe Verdi,1977-04-25
492,Otello,Giuseppe Verdi,1977-04-29
493,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1977-04-23
494,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1977-04-26
495,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1977-04-28
496,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1977-05-04
497,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1977-05-07
498,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1977-05-12
499,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-05-13
500,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-05-17
501,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-05-20
502,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-05-23
503,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-05-25
504,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-05-30
505,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-06-04
506,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-06-08
507,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-06-11
508,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-06-14
509,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-06-17
510,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-06-22
511,Chevalier à la rose (Le),Richard Strauss,1977-06-06
512,Chevalier à la rose (Le),Richard Strauss,1977-06-10
513,Chevalier à la rose (Le),Richard Strauss,1977-06-15
514,Chevalier à la rose (Le),Richard Strauss,1977-06-18
515,Chevalier à la rose (Le),Richard Strauss,1977-06-21
516,Chevalier à la rose (Le),Richard Strauss,1977-06-25
517,Chevalier à la rose (Le),Richard Strauss,1977-06-29
518,Chevalier à la rose (Le),Richard Strauss,1977-07-02
519,Chevalier à la rose (Le),Richard Strauss,1977-07-06
520,Cenerentola (La),Gioacchino Rossini,1977-07-08
521,Cenerentola (La),Gioacchino Rossini,1977-07-09
522,Cenerentola (La),Gioacchino Rossini,1977-07-11
523,Cenerentola (La),Gioacchino Rossini,1977-07-14
524,Cenerentola (La),Gioacchino Rossini,1977-07-16
525,Cenerentola (La),Gioacchino Rossini,1977-07-18
526,Cenerentola (La),Gioacchino Rossini,1977-07-20
527,Cenerentola (La),Gioacchino Rossini,1977-07-22
528,Cenerentola (La),Gioacchino Rossini,1977-07-23
529,Cenerentola (La),Gioacchino Rossini,1977-07-25
530,Cenerentola (La),Gioacchino Rossini,1977-07-27
531,Comte Ory (Le),Gioacchino Rossini,1976-12-03
532,Comte Ory (Le),Gioacchino Rossini,1976-12-07
533,Comte Ory (Le),Gioacchino Rossini,1976-12-09
534,Comte Ory (Le),Gioacchino Rossini,1976-12-12
535,Comte Ory (Le),Gioacchino Rossini,1976-12-15
536,Comte Ory (Le),Gioacchino Rossini,1976-12-17
537,Comte Ory (Le),Gioacchino Rossini,1976-12-20
538,Comte Ory (Le),Gioacchino Rossini,1976-12-22
539,Comte Ory (Le),Gioacchino Rossini,1976-12-24
540,Platée,Jean-Philippe Rameau,1977-04-21
541,Platée,Jean-Philippe Rameau,1977-04-23
542,Platée,Jean-Philippe Rameau,1977-04-26
543,Platée,Jean-Philippe Rameau,1977-04-28
544,Platée,Jean-Philippe Rameau,1977-05-04
545,Platée,Jean-Philippe Rameau,1977-05-07
546,Platée,Jean-Philippe Rameau,1977-05-12
547,Platée,Jean-Philippe Rameau,1977-05-14
548,Platée,Jean-Philippe Rameau,1977-05-16
549,Damnation de Faust (La),Hector Berlioz,1977-04-12
550,Chevalier à la rose (Le),Richard Strauss,1977-09-21
551,Chevalier à la rose (Le),Richard Strauss,1977-09-27
552,Chevalier à la rose (Le),Richard Strauss,1977-09-30
553,Chevalier à la rose (Le),Richard Strauss,1978-02-25
554,Chevalier à la rose (Le),Richard Strauss,1978-03-01
555,Chevalier à la rose (Le),Richard Strauss,1978-03-23
556,Chevalier à la rose (Le),Richard Strauss,1978-03-27
557,Cenerentola (La),Gioacchino Rossini,1977-09-26
558,Cenerentola (La),Gioacchino Rossini,1977-09-29
559,Cenerentola (La),Gioacchino Rossini,1977-10-01
560,Cenerentola (La),Gioacchino Rossini,1977-10-12
561,Cenerentola (La),Gioacchino Rossini,1977-10-15
562,Cenerentola (La),Gioacchino Rossini,1977-10-19
563,Cenerentola (La),Gioacchino Rossini,1977-10-22
564,Cenerentola (La),Gioacchino Rossini,1977-10-25
565,Cenerentola (La),Gioacchino Rossini,1977-10-28
566,Die Soldaten/Château de Barbe-Bleue (Le),Bernd Alois Zimmermann et Béla Bartók,1977-10-11
567,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-10-29
568,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-11-01
569,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-11-05
570,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-11-08
571,Flûte enchantée (La),Wolfgang Amadeus Mozart,1977-11-11
572,Elektra,Richard Strauss,1977-11-29
573,Elektra,Richard Strauss,1977-12-05
574,Elektra,Richard Strauss,1977-12-07
575,Or du Rhin (L'),Richard Wagner,1977-12-14
576,Or du Rhin (L'),Richard Wagner,1978-01-12
577,Or du Rhin (L'),Richard Wagner,1978-01-14
578,Walkyrie (La),Richard Wagner,1977-12-19
579,Walkyrie (La),Richard Wagner,1977-12-23
580,Walkyrie (La),Richard Wagner,1978-01-17
581,Walkyrie (La),Richard Wagner,1978-01-21
582,Walkyrie (La),Richard Wagner,1978-04-15
583,Walkyrie (La),Richard Wagner,1978-04-21
584,Walkyrie (La),Richard Wagner,1978-04-25
585,Faust,Charles François Gounod,1978-01-25
586,Faust,Charles François Gounod,1978-01-28
587,Faust,Charles François Gounod,1978-02-01
588,Faust,Charles François Gounod,1978-02-04
589,Faust,Charles François Gounod,1978-02-07
590,Faust,Charles François Gounod,1978-02-11
591,Faust,Charles François Gounod,1978-05-10
592,Faust,Charles François Gounod,1978-05-13
593,Faust,Charles François Gounod,1978-05-16
594,Faust,Charles François Gounod,1978-05-18
595,Contes d'Hoffmann (Les),Jacques Offenbach,1978-02-08
596,Contes d'Hoffmann (Les),Jacques Offenbach,1978-02-14
597,Contes d'Hoffmann (Les),Jacques Offenbach,1978-02-17
598,Contes d'Hoffmann (Les),Jacques Offenbach,1978-02-28
599,Contes d'Hoffmann (Les),Jacques Offenbach,1978-03-04
600,Contes d'Hoffmann (Les),Jacques Offenbach,1978-03-07
601,Contes d'Hoffmann (Les),Jacques Offenbach,1978-05-03
602,Contes d'Hoffmann (Les),Jacques Offenbach,1978-05-06
603,Contes d'Hoffmann (Les),Jacques Offenbach,1978-05-09
604,Couronnement de Poppée (Le),Claudio Monteverdi,1978-03-17
605,Couronnement de Poppée (Le),Claudio Monteverdi,1978-03-20
606,Couronnement de Poppée (Le),Claudio Monteverdi,1978-03-22
607,Couronnement de Poppée (Le),Claudio Monteverdi,1978-03-25
608,Couronnement de Poppée (Le),Claudio Monteverdi,1978-03-29
609,Couronnement de Poppée (Le),Claudio Monteverdi,1978-04-01
610,Couronnement de Poppée (Le),Claudio Monteverdi,1978-04-04
611,Couronnement de Poppée (Le),Claudio Monteverdi,1978-04-17
612,Couronnement de Poppée (Le),Claudio Monteverdi,1978-04-19
613,Couronnement de Poppée (Le),Claudio Monteverdi,1978-04-22
614,Pelléas et Mélisande,Claude Debussy,1978-04-08
615,Pelléas et Mélisande,Claude Debussy,1978-04-11
616,Pelléas et Mélisande,Claude Debussy,1978-04-13
617,Pelléas et Mélisande,Claude Debussy,1978-04-26
618,Pelléas et Mélisande,Claude Debussy,1978-04-29
619,Pelléas et Mélisande,Claude Debussy,1978-05-02
620,Pelléas et Mélisande,Claude Debussy,1978-05-05
621,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1978-05-24
622,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1978-05-26
623,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1978-05-29
624,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1978-05-31
625,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1978-06-03
626,Madame Butterfly,Giacomo Puccini,1978-06-23
627,Madame Butterfly,Giacomo Puccini,1978-06-27
628,Madame Butterfly,Giacomo Puccini,1978-07-01
629,Madame Butterfly,Giacomo Puccini,1978-07-06
630,Madame Butterfly,Giacomo Puccini,1978-07-10
631,Madame Butterfly,Giacomo Puccini,1978-07-15
632,Madame Butterfly,Giacomo Puccini,1978-07-18
633,Madame Butterfly,Giacomo Puccini,1978-07-21
634,Madame Butterfly,Giacomo Puccini,1978-07-24
635,Madame Butterfly,Giacomo Puccini,1978-07-27
636,Otello,Giuseppe Verdi,1978-06-30
637,Otello,Giuseppe Verdi,1978-07-04
638,Otello,Giuseppe Verdi,1978-07-06
639,Otello,Giuseppe Verdi,1978-07-13
640,Otello,Giuseppe Verdi,1978-07-17
641,Samson et Dalila,Camille Saint-Saëns,1978-07-14
642,Samson et Dalila,Camille Saint-Saëns,1978-07-19
643,Samson et Dalila,Camille Saint-Saëns,1978-07-22
644,Samson et Dalila,Camille Saint-Saëns,1978-07-25
645,Samson et Dalila,Camille Saint-Saëns,1978-07-28
646,Werther,Jules Massenet,1978-03-13
647,Werther,Jules Massenet,1978-03-15
648,Werther,Jules Massenet,1978-03-17
649,Werther,Jules Massenet,1978-03-20
650,Werther,Jules Massenet,1978-03-22
651,Werther,Jules Massenet,1978-03-25
652,Werther,Jules Massenet,1978-03-29
653,Werther,Jules Massenet,1978-04-01
654,Cenerentola (La),Gioacchino Rossini,1978-09-27
655,Cenerentola (La),Gioacchino Rossini,1978-09-30
656,Cenerentola (La),Gioacchino Rossini,1978-10-03
657,Cenerentola (La),Gioacchino Rossini,1978-10-06
658,Cenerentola (La),Gioacchino Rossini,1978-10-11
659,Cenerentola (La),Gioacchino Rossini,1978-10-14
660,Simon Boccanegra,Giuseppe Verdi,1978-10-25
661,Simon Boccanegra,Giuseppe Verdi,1978-10-28
662,Simon Boccanegra,Giuseppe Verdi,1978-10-31
663,Simon Boccanegra,Giuseppe Verdi,1978-11-03
664,Simon Boccanegra,Giuseppe Verdi,1978-11-06
665,Simon Boccanegra,Giuseppe Verdi,1978-11-09
666,Simon Boccanegra,Giuseppe Verdi,1978-11-15
667,Simon Boccanegra,Giuseppe Verdi,1978-11-18
668,Simon Boccanegra,Giuseppe Verdi,1978-11-22
669,Simon Boccanegra,Giuseppe Verdi,1978-11-25
670,Simon Boccanegra,Giuseppe Verdi,1978-11-28
671,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1978-11-01
672,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1978-11-04
673,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1978-11-08
674,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1978-11-11
675,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1979-01-23
676,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1979-01-26
677,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1979-01-30
678,Samson et Dalila,Camille Saint-Saëns,1978-12-09
679,Samson et Dalila,Camille Saint-Saëns,1978-12-12
680,Samson et Dalila,Camille Saint-Saëns,1978-12-15
681,Samson et Dalila,Camille Saint-Saëns,1978-12-18
682,Samson et Dalila,Camille Saint-Saëns,1978-12-21
683,Couronnement de Poppée (Le),Claudio Monteverdi,1979-01-24
684,Couronnement de Poppée (Le),Claudio Monteverdi,1979-01-27
685,Couronnement de Poppée (Le),Claudio Monteverdi,1979-01-29
686,Couronnement de Poppée (Le),Claudio Monteverdi,1979-01-31
687,Couronnement de Poppée (Le),Claudio Monteverdi,1979-02-03
688,Couronnement de Poppée (Le),Claudio Monteverdi,1979-02-06
689,Couronnement de Poppée (Le),Claudio Monteverdi,1979-02-09
690,Lulu,Alban Berg,1979-02-24
691,Lulu,Alban Berg,1979-02-27
692,Lulu,Alban Berg,1979-03-02
693,Lulu,Alban Berg,1979-03-07
694,Lulu,Alban Berg,1979-03-10
695,Lulu,Alban Berg,1979-03-13
696,Lulu,Alban Berg,1979-03-15
697,Lulu,Alban Berg,1979-03-21
698,Lulu,Alban Berg,1979-03-24
699,Vêpres siciliennes (Les),Giuseppe Verdi,1979-03-15
700,Vêpres siciliennes (Les),Giuseppe Verdi,1979-03-22
701,Vêpres siciliennes (Les),Giuseppe Verdi,1979-03-30
702,Vêpres siciliennes (Les),Giuseppe Verdi,1979-04-02
703,Vêpres siciliennes (Les),Giuseppe Verdi,1979-04-05
704,Cosi fan tutte,Wolfgang Amadeus Mozart,1979-04-06
705,Cosi fan tutte,Wolfgang Amadeus Mozart,1979-04-09
706,Cosi fan tutte,Wolfgang Amadeus Mozart,1979-04-12
707,Cosi fan tutte,Wolfgang Amadeus Mozart,1979-04-14
708,Cosi fan tutte,Wolfgang Amadeus Mozart,1979-04-17
709,Bohème (La),Giacomo Puccini,1979-04-13
710,Bohème (La),Giacomo Puccini,1979-04-16
711,Bohème (La),Giacomo Puccini,1979-04-19
712,Bohème (La),Giacomo Puccini,1979-04-25
713,Bohème (La),Giacomo Puccini,1979-04-28
714,Bohème (La),Giacomo Puccini,1979-05-02
715,Enfant et les sortilèges (L') - Oedipus Rex,Maurice Ravel et Igor Stravinsky,1979-05-11
716,Enfant et les sortilèges (L') - Oedipus Rex,Maurice Ravel et Igor Stravinsky,1979-05-14
717,Enfant et les sortilèges (L') - Oedipus Rex,Maurice Ravel et Igor Stravinsky,1979-05-19
718,Enfant et les sortilèges (L') - Oedipus Rex,Maurice Ravel et Igor Stravinsky,1979-05-22
719,Enfant et les sortilèges (L') - Oedipus Rex,Maurice Ravel et Igor Stravinsky,1979-05-24
720,Enfant et les sortilèges (L') - Oedipus Rex,Maurice Ravel et Igor Stravinsky,1979-06-13
721,Enfant et les sortilèges (L') - Oedipus Rex,Maurice Ravel et Igor Stravinsky,1979-06-15
722,Enfant et les sortilèges (L') - Oedipus Rex,Maurice Ravel et Igor Stravinsky,1979-06-20
723,Enfant et les sortilèges (L') - Oedipus Rex,Maurice Ravel et Igor Stravinsky,1979-06-21
724,Wozzeck,Alban Berg,1979-05-30
725,Wozzeck,Alban Berg,1979-06-01
726,Wozzeck,Alban Berg,1979-06-03
727,Nabucco,Giuseppe Verdi,1979-06-30
728,Nabucco,Giuseppe Verdi,1979-07-04
729,Nabucco,Giuseppe Verdi,1979-07-07
730,Nabucco,Giuseppe Verdi,1979-07-10
731,Nabucco,Giuseppe Verdi,1979-07-13
732,Nabucco,Giuseppe Verdi,1979-07-17
733,Nabucco,Giuseppe Verdi,1979-07-20
734,Nabucco,Giuseppe Verdi,1979-07-23
735,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1979-07-05
736,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1979-07-09
737,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1979-07-12
738,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1979-07-16
739,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1979-07-18
740,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1979-07-21
741,Médecin malgré lui (Le),Charles François Gounod,1978-10-06
742,Médecin malgré lui (Le),Charles François Gounod,1978-10-09
743,Médecin malgré lui (Le),Charles François Gounod,1978-10-11
744,Médecin malgré lui (Le),Charles François Gounod,1978-10-14
745,Médecin malgré lui (Le),Charles François Gounod,1978-10-16
746,Médecin malgré lui (Le),Charles François Gounod,1978-10-18
747,Médecin malgré lui (Le),Charles François Gounod,1978-10-20
748,Médecin malgré lui (Le),Charles François Gounod,1978-11-22
749,Médecin malgré lui (Le),Charles François Gounod,1978-11-25
750,Médecin malgré lui (Le),Charles François Gounod,1978-11-28
751,Médecin malgré lui (Le),Charles François Gounod,1978-11-30
752,Werther,Jules Massenet,1978-10-25
753,Werther,Jules Massenet,1978-10-27
754,Werther,Jules Massenet,1978-10-30
755,Werther,Jules Massenet,1978-11-02
756,Werther,Jules Massenet,1978-11-04
757,Werther,Jules Massenet,1978-11-06
758,Werther,Jules Massenet,1978-11-09
759,Werther,Jules Massenet,1978-11-11
760,Véronique,André Messager,1978-12-22
761,Véronique,André Messager,1978-12-23
762,Véronique,André Messager,1978-12-27
763,Véronique,André Messager,1978-12-28
764,Véronique,André Messager,1978-12-30
765,Véronique,André Messager,1978-12-31
766,Véronique,André Messager,1979-01-17
767,Véronique,André Messager,1979-01-19
768,Véronique,André Messager,1979-01-20
769,Véronique,André Messager,1979-01-23
770,Véronique,André Messager,1979-01-25
771,Véronique,André Messager,1979-01-26
772,Véronique,André Messager,1979-01-30
773,Tom Jones,François-André Philidor,1979-02-26
774,Tom Jones,François-André Philidor,1979-02-27
775,Tom Jones,François-André Philidor,1979-03-02
776,Tom Jones,François-André Philidor,1979-03-03
777,Tom Jones,François-André Philidor,1979-03-06
778,Tom Jones,François-André Philidor,1979-03-07
779,Tom Jones,François-André Philidor,1979-03-17
780,Tom Jones,François-André Philidor,1979-03-21
781,Tom Jones,François-André Philidor,1979-03-22
782,Tom Jones,François-André Philidor,1979-03-24
783,Marchand de Venise (Le),Reynaldo Hahn,1979-04-11
784,Marchand de Venise (Le),Reynaldo Hahn,1979-04-14
785,Marchand de Venise (Le),Reynaldo Hahn,1979-04-17
786,Marchand de Venise (Le),Reynaldo Hahn,1979-04-19
787,Marchand de Venise (Le),Reynaldo Hahn,1979-04-25
788,Marchand de Venise (Le),Reynaldo Hahn,1979-04-28
789,Marchand de Venise (Le),Reynaldo Hahn,1979-05-02
790,Faust,Charles François Gounod,1979-09-26
791,Faust,Charles François Gounod,1979-09-29
792,Faust,Charles François Gounod,1979-10-04
793,Faust,Charles François Gounod,1979-10-10
794,Faust,Charles François Gounod,1979-10-13
795,Faust,Charles François Gounod,1980-04-10
796,Faust,Charles François Gounod,1980-04-12
797,Faust,Charles François Gounod,1980-04-15
798,Faust,Charles François Gounod,1980-04-18
799,Faust,Charles François Gounod,1980-04-22
800,Faust,Charles François Gounod,1980-04-24
801,Simon Boccanegra,Giuseppe Verdi,1979-10-03
802,Simon Boccanegra,Giuseppe Verdi,1979-10-06
803,Simon Boccanegra,Giuseppe Verdi,1979-10-11
804,Simon Boccanegra,Giuseppe Verdi,1979-10-16
805,Simon Boccanegra,Giuseppe Verdi,1979-10-19
806,Simon Boccanegra,Giuseppe Verdi,1979-10-22
807,Simon Boccanegra,Giuseppe Verdi,1979-10-25
808,Don Giovanni,Wolfgang Amadeus Mozart,1979-10-20
809,Don Giovanni,Wolfgang Amadeus Mozart,1979-10-23
810,Don Giovanni,Wolfgang Amadeus Mozart,1979-10-26
811,Don Giovanni,Wolfgang Amadeus Mozart,1979-10-29
812,Don Giovanni,Wolfgang Amadeus Mozart,1979-11-01
813,Don Giovanni,Wolfgang Amadeus Mozart,1979-11-06
814,Don Giovanni,Wolfgang Amadeus Mozart,1979-11-09
815,Don Giovanni,Wolfgang Amadeus Mozart,1979-11-14
816,Don Giovanni,Wolfgang Amadeus Mozart,1979-11-17
817,Don Giovanni,Wolfgang Amadeus Mozart,1979-11-21
818,Contes d'Hoffmann (Les),Jacques Offenbach,1979-12-01
819,Contes d'Hoffmann (Les),Jacques Offenbach,1979-12-04
820,Contes d'Hoffmann (Les),Jacques Offenbach,1979-12-07
821,Contes d'Hoffmann (Les),Jacques Offenbach,1979-12-12
822,Contes d'Hoffmann (Les),Jacques Offenbach,1979-12-15
823,Contes d'Hoffmann (Les),Jacques Offenbach,1979-12-18
824,Contes d'Hoffmann (Les),Jacques Offenbach,1979-12-21
825,Contes d'Hoffmann (Les),Jacques Offenbach,1980-04-21
826,Contes d'Hoffmann (Les),Jacques Offenbach,1980-04-25
827,Contes d'Hoffmann (Les),Jacques Offenbach,1980-04-28
828,Contes d'Hoffmann (Les),Jacques Offenbach,1980-04-30
829,Contes d'Hoffmann (Les),Jacques Offenbach,1980-05-03
830,Cosi fan tutte,Wolfgang Amadeus Mozart,1980-01-16
831,Cosi fan tutte,Wolfgang Amadeus Mozart,1980-01-19
832,Cosi fan tutte,Wolfgang Amadeus Mozart,1980-01-22
833,Cosi fan tutte,Wolfgang Amadeus Mozart,1980-01-25
834,Cosi fan tutte,Wolfgang Amadeus Mozart,1980-01-29
835,Cosi fan tutte,Wolfgang Amadeus Mozart,1980-02-01
836,Cosi fan tutte,Wolfgang Amadeus Mozart,1980-02-06
837,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1980-01-30
838,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1980-02-04
839,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1980-02-07
840,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1980-02-12
841,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1980-02-15
842,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1980-02-20
843,Enlèvement au sérail (L'),Wolfgang Amadeus Mozart,1980-02-23
844,Pelléas et Mélisande,Claude Debussy,1980-03-22
845,Pelléas et Mélisande,Claude Debussy,1980-03-25
846,Pelléas et Mélisande,Claude Debussy,1980-03-28
847,Pelléas et Mélisande,Claude Debussy,1980-03-31
848,Pelléas et Mélisande,Claude Debussy,1980-04-02
849,Pelléas et Mélisande,Claude Debussy,1980-04-05
850,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1980-04-07
851,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1980-04-09
852,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1980-04-11
853,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1980-04-14
854,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1980-04-16
855,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1980-04-19
856,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1980-06-21
857,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1980-06-25
858,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1980-06-28
859,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1980-07-01
860,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1980-07-09
861,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1980-07-12
862,Noces de Figaro (Les),Wolfgang Amadeus Mozart,1980-07-14
863,Enfant et les sortilèges (L') - Oedipus Rex,Igor Stravinsky et Maurice Ravel,1980-05-13
864,Enfant et les sortilèges (L') - Oedipus Rex,Igor Stravinsky et Maurice Ravel,1980-05-17
865,Enfant et les sortilèges (L') - Oedipus Rex,Igor Stravinsky et Maurice Ravel,1980-05-19
866,Enfant et les sortilèges (L') - Oedipus Rex,Igor Stravinsky et Maurice Ravel,1980-05-21
867,Enfant et les sortilèges (L') - Oedipus Rex,Igor Stravinsky et Maurice Ravel,1980-05-23
868,Boris Godounov,Modeste Petrovitch Moussorgski,1980-06-09
869,Boris Godounov,Modeste Petrovitch Moussorgski,1980-06-12
870,Boris Godounov,Modeste Petrovitch Moussorgski,1980-06-14
871,Boris Godounov,Modeste Petrovitch Moussorgski,1980-06-16
872,Boris Godounov,Modeste Petrovitch Moussorgski,1980-06-19
873,Boris Godounov,Modeste Petrovitch Moussorgski,1980-06-21
874,Boris Godounov,Modeste Petrovitch Moussorgski,1980-06-23
875,Bohème (La),Giacomo Puccini,1980-06-30
876,Bohème (La),Giacomo Puccini,1980-07-04
877,Bohème (La),Giacomo Puccini,1980-07-08
878,Bohème (La),Giacomo Puccini,1980-07-11
879,Fille du régiment (La),Gaetano Donizetti,1979-10-12
880,Fille du régiment (La),Gaetano Donizetti,1979-10-15
881,Fille du régiment (La),Gaetano Donizetti,1979-10-17
882,Fille du régiment (La),Gaetano Donizetti,1979-10-20
883,Fille du régiment (La),Gaetano Donizetti,1979-10-23
